;kW
2015-08-14 03:30;174
2015-08-14 04:00;173
2015-08-14 04:30;173
2015-08-14 05:00;178
2015-08-14 05:30;183
2015-08-14 06:00;194
2015-08-14 06:30;233
2015-08-14 07:00;283
2015-08-14 07:30;345
2015-08-14 08:00;399
2015-08-14 08:30;416
2015-08-14 09:00;432
2015-08-14 09:30;427
2015-08-14 10:00;405
2015-08-14 10:30;415
2015-08-14 11:00;440
2015-08-14 11:30;440
2015-08-14 12:00;462
2015-08-14 12:30;472
2015-08-14 13:00;457
2015-08-14 13:30;449
2015-08-14 14:00;445
2015-08-14 14:30;437
2015-08-14 15:00;416
2015-08-14 15:30;376
2015-08-14 16:00;342
2015-08-14 16:30;300
2015-08-14 17:00;250
2015-08-14 17:30;231
2015-08-14 18:00;208
2015-08-14 18:30;207
2015-08-14 19:00;207
2015-08-14 19:30;203
2015-08-14 20:00;188
2015-08-14 20:30;172
2015-08-14 21:00;165
2015-08-14 21:30;166
2015-08-14 22:00;164
2015-08-14 22:30;168
2015-08-14 23:00;173
2015-08-14 23:30;167
2015-08-15 00:00;167
2015-08-15 00:30;165
2015-08-15 01:00;169
2015-08-15 01:30;161
2015-08-15 02:00;166
2015-08-15 02:30;168
2015-08-15 03:00;166
2015-08-15 03:30;168
2015-08-15 04:00;163
2015-08-15 04:30;165
2015-08-15 05:00;165
2015-08-15 05:30;173
2015-08-15 06:00;176
2015-08-15 06:30;173
2015-08-15 07:00;157
2015-08-15 07:30;158
2015-08-15 08:00;156
2015-08-15 08:30;171
2015-08-15 09:00;164
2015-08-15 09:30;177
2015-08-15 10:00;182
2015-08-15 10:30;193
2015-08-15 11:00;199
2015-08-15 11:30;201
2015-08-15 12:00;202
2015-08-15 12:30;198
2015-08-15 13:00;201
2015-08-15 13:30;202
2015-08-15 14:00;200
2015-08-15 14:30;194
2015-08-15 15:00;199
2015-08-15 15:30;196
2015-08-15 16:00;190
2015-08-15 16:30;186
2015-08-15 17:00;179
2015-08-15 17:30;175
2015-08-15 18:00;173
2015-08-15 18:30;184
2015-08-15 19:00;194
2015-08-15 19:30;198
2015-08-15 20:00;193
2015-08-15 20:30;172
2015-08-15 21:00;164
2015-08-15 21:30;161
2015-08-15 22:00;161
2015-08-15 22:30;168
2015-08-15 23:00;164
2015-08-15 23:30;169
2015-08-16 00:00;165
2015-08-16 00:30;165
2015-08-16 01:00;163
2015-08-16 01:30;169
2015-08-16 02:00;175
2015-08-16 02:30;170
2015-08-16 03:00;163
2015-08-16 03:30;167
2015-08-16 04:00;163
2015-08-16 04:30;164
2015-08-16 05:00;164
2015-08-16 05:30;167
2015-08-16 06:00;173
2015-08-16 06:30;175
2015-08-16 07:00;156
2015-08-16 07:30;158
2015-08-16 08:00;160
2015-08-16 08:30;162
2015-08-16 09:00;167
2015-08-16 09:30;170
2015-08-16 10:00;162
2015-08-16 10:30;167
2015-08-16 11:00;170
2015-08-16 11:30;175
2015-08-16 12:00;178
2015-08-16 12:30;174
2015-08-16 13:00;182
2015-08-16 13:30;182
2015-08-16 14:00;184
2015-08-16 14:30;179
2015-08-16 15:00;184
2015-08-16 15:30;177
2015-08-16 16:00;177
2015-08-16 16:30;170
2015-08-16 17:00;167
2015-08-16 17:30;161
2015-08-16 18:00;161
2015-08-16 18:30;178
2015-08-16 19:00;182
2015-08-16 19:30;184
2015-08-16 20:00;182
2015-08-16 20:30;174
2015-08-16 21:00;168
2015-08-16 21:30;162
2015-08-16 22:00;167
2015-08-16 22:30;171
2015-08-16 23:00;171
2015-08-16 23:30;175
2015-08-17 00:00;174
2015-08-17 00:30;167
2015-08-17 01:00;162
2015-08-17 01:30;171
2015-08-17 02:00;165
2015-08-17 02:30;161
2015-08-17 03:00;164
2015-08-17 03:30;164
2015-08-17 04:00;170
2015-08-17 04:30;167
2015-08-17 05:00;158
2015-08-17 05:30;177
2015-08-17 06:00;188
2015-08-17 06:30;233
2015-08-17 07:00;281
2015-08-17 07:30;344
2015-08-17 08:00;399
2015-08-17 08:30;421
2015-08-17 09:00;457
2015-08-17 09:30;442
2015-08-17 10:00;453
2015-08-17 10:30;465
2015-08-17 11:00;458
2015-08-17 11:30;471
2015-08-17 12:00;474
2015-08-17 12:30;498
2015-08-17 13:00;502
2015-08-17 13:30;468
2015-08-17 14:00;499
2015-08-17 14:30;488
2015-08-17 15:00;503
2015-08-17 15:30;488
2015-08-17 16:00;475
2015-08-17 16:30;420
2015-08-17 17:00;357
2015-08-17 17:30;305
2015-08-17 18:00;268
2015-08-17 18:30;263
2015-08-17 19:00;252
2015-08-17 19:30;227
2015-08-17 20:00;218
2015-08-17 20:30;210
2015-08-17 21:00;204
2015-08-17 21:30;201
2015-08-17 22:00;190
2015-08-17 22:30;197
2015-08-17 23:00;203
2015-08-17 23:30;198
2015-08-18 00:00;198
2015-08-18 00:30;189
2015-08-18 01:00;188
2015-08-18 01:30;191
2015-08-18 02:00;186
2015-08-18 02:30;188
2015-08-18 03:00;186
2015-08-18 03:30;185
2015-08-18 04:00;184
2015-08-18 04:30;192
2015-08-18 05:00;183
2015-08-18 05:30;186
2015-08-18 06:00;207
2015-08-18 06:30;250
2015-08-18 07:00;296
2015-08-18 07:30;380
2015-08-18 08:00;433
2015-08-18 08:30;433
2015-08-18 09:00;468
2015-08-18 09:30;476
2015-08-18 10:00;502
2015-08-18 10:30;514
2015-08-18 11:00;517
2015-08-18 11:30;521
2015-08-18 12:00;532
2015-08-18 12:30;555
2015-08-18 13:00;552
2015-08-18 13:30;536
2015-08-18 14:00;523
2015-08-18 14:30;499
2015-08-18 15:00;495
2015-08-18 15:30;477
2015-08-18 16:00;418
2015-08-18 16:30;368
2015-08-18 17:00;339
2015-08-18 17:30;306
2015-08-18 18:00;252
2015-08-18 18:30;227
2015-08-18 19:00;216
2015-08-18 19:30;216
2015-08-18 20:00;210
2015-08-18 20:30;203
2015-08-18 21:00;185
2015-08-18 21:30;176
2015-08-18 22:00;180
2015-08-18 22:30;183
2015-08-18 23:00;180
2015-08-18 23:30;175
2015-08-19 00:00;171
2015-08-19 00:30;180
2015-08-19 01:00;180
2015-08-19 01:30;179
2015-08-19 02:00;179
2015-08-19 02:30;179
2015-08-19 03:00;172
2015-08-19 03:30;174
2015-08-19 04:00;174
2015-08-19 04:30;167
2015-08-19 05:00;173
2015-08-19 05:30;175
2015-08-19 06:00;191
2015-08-19 06:30;252
2015-08-19 07:00;311
2015-08-19 07:30;363
2015-08-19 08:00;399
2015-08-19 08:30;442
2015-08-19 09:00;450
2015-08-19 09:30;457
2015-08-19 10:00;509
2015-08-19 10:30;528
2015-08-19 11:00;518
2015-08-19 11:30;519
2015-08-19 12:00;553
2015-08-19 12:30;556
2015-08-19 13:00;553
2015-08-19 13:30;528
2015-08-19 14:00;508
2015-08-19 14:30;517
2015-08-19 15:00;513
2015-08-19 15:30;517
2015-08-19 16:00;495
2015-08-19 16:30;431
2015-08-19 17:00;384
2015-08-19 17:30;327
2015-08-19 18:00;277
2015-08-19 18:30;255
2015-08-19 19:00;241
2015-08-19 19:30;238
2015-08-19 20:00;231
2015-08-19 20:30;214
2015-08-19 21:00;205
2015-08-19 21:30;204
2015-08-19 22:00;201
2015-08-19 22:30;206
2015-08-19 23:00;201
2015-08-19 23:30;200
2015-08-20 00:00;199
2015-08-20 00:30;199
2015-08-20 01:00;206
2015-08-20 01:30;204
2015-08-20 02:00;199
2015-08-20 02:30;197
2015-08-20 03:00;192
2015-08-20 03:30;197
2015-08-20 04:00;193
2015-08-20 04:30;193
2015-08-20 05:00;191
2015-08-20 05:30;198
2015-08-20 06:00;206
2015-08-20 06:30;247
2015-08-20 07:00;289
2015-08-20 07:30;351
2015-08-20 08:00;419
2015-08-20 08:30;453
2015-08-20 09:00;458
2015-08-20 09:30;471
2015-08-20 10:00;442
2015-08-20 10:30;447
2015-08-20 11:00;475
2015-08-20 11:30;483
2015-08-20 12:00;511
2015-08-20 12:30;520
2015-08-20 13:00;515
2015-08-20 13:30;494
2015-08-20 14:00;482
2015-08-20 14:30;461
2015-08-20 15:00;470
2015-08-20 15:30;467
2015-08-20 16:00;424
2015-08-20 16:30;384
2015-08-20 17:00;331
2015-08-20 17:30;313
2015-08-20 18:00;273
2015-08-20 18:30;255
2015-08-20 19:00;248
2015-08-20 19:30;248
2015-08-20 20:00;251
2015-08-20 20:30;234
2015-08-20 21:00;216
2015-08-20 21:30;211
2015-08-20 22:00;216
2015-08-20 22:30;208
2015-08-20 23:00;198
2015-08-20 23:30;195
2015-08-21 00:00;199
2015-08-21 00:30;190
2015-08-21 01:00;183
2015-08-21 01:30;177
2015-08-21 02:00;177
2015-08-21 02:30;176
2015-08-21 03:00;176
2015-08-21 03:30;178
2015-08-21 04:00;176
2015-08-21 04:30;170
2015-08-21 05:00;172
2015-08-21 05:30;179
2015-08-21 06:00;192
2015-08-21 06:30;226
2015-08-21 07:00;251
2015-08-21 07:30;315
2015-08-21 08:00;351
2015-08-21 08:30;380
2015-08-21 09:00;380
2015-08-21 09:30;391
2015-08-21 10:00;418
2015-08-21 10:30;410
2015-08-21 11:00;417
2015-08-21 11:30;411
2015-08-21 12:00;447
2015-08-21 12:30;473
2015-08-21 13:00;469
2015-08-21 13:30;445
2015-08-21 14:00;429
2015-08-21 14:30;433
2015-08-21 15:00;410
2015-08-21 15:30;393
2015-08-21 16:00;371
2015-08-21 16:30;334
2015-08-21 17:00;290
2015-08-21 17:30;254
2015-08-21 18:00;246
2015-08-21 18:30;247
2015-08-21 19:00;242
2015-08-21 19:30;240
2015-08-21 20:00;236
2015-08-21 20:30;234
2015-08-21 21:00;214
2015-08-21 21:30;205
2015-08-21 22:00;197
2015-08-21 22:30;202
2015-08-21 23:00;200
2015-08-21 23:30;202
2015-08-22 00:00;176
2015-08-22 00:30;177
2015-08-22 01:00;178
2015-08-22 01:30;166
2015-08-22 02:00;161
2015-08-22 02:30;170
2015-08-22 03:00;159
2015-08-22 03:30;167
2015-08-22 04:00;167
2015-08-22 04:30;167
2015-08-22 05:00;162
2015-08-22 05:30;164
2015-08-22 06:00;172
2015-08-22 06:30;163
2015-08-22 07:00;147
2015-08-22 07:30;154
2015-08-22 08:00;171
2015-08-22 08:30;182
2015-08-22 09:00;183
2015-08-22 09:30;184
2015-08-22 10:00;197
2015-08-22 10:30;198
2015-08-22 11:00;210
2015-08-22 11:30;203
2015-08-22 12:00;216
2015-08-22 12:30;219
2015-08-22 13:00;218
2015-08-22 13:30;215
2015-08-22 14:00;222
2015-08-22 14:30;220
2015-08-22 15:00;220
2015-08-22 15:30;220
2015-08-22 16:00;223
2015-08-22 16:30;207
2015-08-22 17:00;201
2015-08-22 17:30;190
2015-08-22 18:00;181
2015-08-22 18:30;188
2015-08-22 19:00;189
2015-08-22 19:30;184
2015-08-22 20:00;190
2015-08-22 20:30;186
2015-08-22 21:00;167
2015-08-22 21:30;166
2015-08-22 22:00;173
2015-08-22 22:30;167
2015-08-22 23:00;168
2015-08-22 23:30;166
2015-08-23 00:00;167
2015-08-23 00:30;165
2015-08-23 01:00;166
2015-08-23 01:30;171
2015-08-23 02:00;171
2015-08-23 02:30;168
2015-08-23 03:00;166
2015-08-23 03:30;165
2015-08-23 04:00;167
2015-08-23 04:30;166
2015-08-23 05:00;164
2015-08-23 05:30;164
2015-08-23 06:00;176
2015-08-23 06:30;165
2015-08-23 07:00;151
2015-08-23 07:30;151
2015-08-23 08:00;161
2015-08-23 08:30;163
2015-08-23 09:00;152
2015-08-23 09:30;156
2015-08-23 10:00;163
2015-08-23 10:30;172
2015-08-23 11:00;177
2015-08-23 11:30;183
2015-08-23 12:00;188
2015-08-23 12:30;186
2015-08-23 13:00;193
2015-08-23 13:30;183
2015-08-23 14:00;197
2015-08-23 14:30;188
2015-08-23 15:00;194
2015-08-23 15:30;186
2015-08-23 16:00;191
2015-08-23 16:30;188
2015-08-23 17:00;178
2015-08-23 17:30;177
2015-08-23 18:00;165
2015-08-23 18:30;178
2015-08-23 19:00;179
2015-08-23 19:30;186
2015-08-23 20:00;189
2015-08-23 20:30;179
2015-08-23 21:00;171
2015-08-23 21:30;172
2015-08-23 22:00;169
2015-08-23 22:30;176
2015-08-23 23:00;169
2015-08-23 23:30;166
2015-08-24 00:00;167
2015-08-24 00:30;173
2015-08-24 01:00;173
2015-08-24 01:30;167
2015-08-24 02:00;170
2015-08-24 02:30;167
2015-08-24 03:00;167
2015-08-24 03:30;164
2015-08-24 04:00;160
2015-08-24 04:30;162
2015-08-24 05:00;160
2015-08-24 05:30;166
2015-08-24 06:00;171
2015-08-24 06:30;224
2015-08-24 07:00;286
2015-08-24 07:30;328
2015-08-24 08:00;380
2015-08-24 08:30;424
2015-08-24 09:00;441
2015-08-24 09:30;463
2015-08-24 10:00;479
2015-08-24 10:30;468
2015-08-24 11:00;479
2015-08-24 11:30;473
2015-08-24 12:00;508
2015-08-24 12:30;506
2015-08-24 13:00;499
2015-08-24 13:30;513
2015-08-24 14:00;529
2015-08-24 14:30;522
2015-08-24 15:00;490
2015-08-24 15:30;481
2015-08-24 16:00;456
2015-08-24 16:30;385
2015-08-24 17:00;318
2015-08-24 17:30;270
2015-08-24 18:00;222
2015-08-24 18:30;206
2015-08-24 19:00;212
2015-08-24 19:30;201
2015-08-24 20:00;204
2015-08-24 20:30;199
2015-08-24 21:00;189
2015-08-24 21:30;181
2015-08-24 22:00;179
2015-08-24 22:30;177
2015-08-24 23:00;178
2015-08-24 23:30;183
2015-08-25 00:00;173
2015-08-25 00:30;176
2015-08-25 01:00;176
2015-08-25 01:30;171
2015-08-25 02:00;175
2015-08-25 02:30;177
2015-08-25 03:00;175
2015-08-25 03:30;172
2015-08-25 04:00;175
2015-08-25 04:30;167
2015-08-25 05:00;166
2015-08-25 05:30;178
2015-08-25 06:00;184
2015-08-25 06:30;236
2015-08-25 07:00;280
2015-08-25 07:30;342
2015-08-25 08:00;412
2015-08-25 08:30;418
2015-08-25 09:00;438
2015-08-25 09:30;460
2015-08-25 10:00;480
2015-08-25 10:30;493
2015-08-25 11:00;520
2015-08-25 11:30;513
2015-08-25 12:00;541
2015-08-25 12:30;578
2015-08-25 13:00;571
2015-08-25 13:30;561
2015-08-25 14:00;544
2015-08-25 14:30;542
2015-08-25 15:00;513
2015-08-25 15:30;472
2015-08-25 16:00;437
2015-08-25 16:30;385
2015-08-25 17:00;336
2015-08-25 17:30;297
2015-08-25 18:00;255
2015-08-25 18:30;234
2015-08-25 19:00;230
2015-08-25 19:30;224
2015-08-25 20:00;219
2015-08-25 20:30;203
2015-08-25 21:00;195
2015-08-25 21:30;184
2015-08-25 22:00;185
2015-08-25 22:30;187
2015-08-25 23:00;190
2015-08-25 23:30;184
2015-08-26 00:00;186
2015-08-26 00:30;191
2015-08-26 01:00;191
2015-08-26 01:30;183
2015-08-26 02:00;188
2015-08-26 02:30;182
2015-08-26 03:00;185
2015-08-26 03:30;178
2015-08-26 04:00;178
2015-08-26 04:30;176
2015-08-26 05:00;187
2015-08-26 05:30;183
2015-08-26 06:00;192
2015-08-26 06:30;245
2015-08-26 07:00;272
2015-08-26 07:30;319
2015-08-26 08:00;372
2015-08-26 08:30;383
2015-08-26 09:00;416
2015-08-26 09:30;420
2015-08-26 10:00;441
2015-08-26 10:30;463
2015-08-26 11:00;489
2015-08-26 11:30;503
2015-08-26 12:00;538
2015-08-26 12:30;540
2015-08-26 13:00;522
2015-08-26 13:30;491
2015-08-26 14:00;494
2015-08-26 14:30;490
2015-08-26 15:00;491
2015-08-26 15:30;484
2015-08-26 16:00;473
2015-08-26 16:30;430
2015-08-26 17:00;407
2015-08-26 17:30;337
2015-08-26 18:00;288
2015-08-26 18:30;262
2015-08-26 19:00;233
2015-08-26 19:30;223
2015-08-26 20:00;221
2015-08-26 20:30;208
2015-08-26 21:00;200
2015-08-26 21:30;202
2015-08-26 22:00;198
2015-08-26 22:30;198
2015-08-26 23:00;189
2015-08-26 23:30;186
2015-08-27 00:00;189
2015-08-27 00:30;182
2015-08-27 01:00;175
2015-08-27 01:30;179
2015-08-27 02:00;179
2015-08-27 02:30;178
2015-08-27 03:00;187
2015-08-27 03:30;191
2015-08-27 04:00;192
2015-08-27 04:30;184
2015-08-27 05:00;178
2015-08-27 05:30;186
2015-08-27 06:00;197
2015-08-27 06:30;210
2015-08-27 07:00;271
2015-08-27 07:30;334
2015-08-27 08:00;380
2015-08-27 08:30;401
2015-08-27 09:00;405
2015-08-27 09:30;405
2015-08-27 10:00;421
2015-08-27 10:30;443
2015-08-27 11:00;452
2015-08-27 11:30;467
2015-08-27 12:00;483
2015-08-27 12:30;495
2015-08-27 13:00;472
2015-08-27 13:30;472
2015-08-27 14:00;468
2015-08-27 14:30;514
2015-08-27 15:00;487
2015-08-27 15:30;480
2015-08-27 16:00;456
2015-08-27 16:30;409
2015-08-27 17:00;359
2015-08-27 17:30;303
2015-08-27 18:00;254
2015-08-27 18:30;239
2015-08-27 19:00;238
2015-08-27 19:30;214
2015-08-27 20:00;213
2015-08-27 20:30;215
2015-08-27 21:00;212
2015-08-27 21:30;200
2015-08-27 22:00;193
2015-08-27 22:30;179
2015-08-27 23:00;185
2015-08-27 23:30;178
2015-08-28 00:00;186
2015-08-28 00:30;177
2015-08-28 01:00;179
2015-08-28 01:30;174
2015-08-28 02:00;171
2015-08-28 02:30;180
2015-08-28 03:00;174
2015-08-28 03:30;171
2015-08-28 04:00;179
2015-08-28 04:30;177
2015-08-28 05:00;172
2015-08-28 05:30;173
2015-08-28 06:00;181
2015-08-28 06:30;216
2015-08-28 07:00;261
2015-08-28 07:30;296
2015-08-28 08:00;358
2015-08-28 08:30;390
2015-08-28 09:00;378
2015-08-28 09:30;399
2015-08-28 10:00;413
2015-08-28 10:30;412
2015-08-28 11:00;396
2015-08-28 11:30;427
2015-08-28 12:00;450
2015-08-28 12:30;453
2015-08-28 13:00;447
2015-08-28 13:30;424
2015-08-28 14:00;428
2015-08-28 14:30;432
2015-08-28 15:00;456
2015-08-28 15:30;417
2015-08-28 16:00;372
2015-08-28 16:30;322
2015-08-28 17:00;267
2015-08-28 17:30;230
2015-08-28 18:00;209
2015-08-28 18:30;198
2015-08-28 19:00;186
2015-08-28 19:30;188
2015-08-28 20:00;191
2015-08-28 20:30;191
2015-08-28 21:00;182
2015-08-28 21:30;180
2015-08-28 22:00;180
2015-08-28 22:30;171
2015-08-28 23:00;171
2015-08-28 23:30;173
2015-08-29 00:00;176
2015-08-29 00:30;167
2015-08-29 01:00;171
2015-08-29 01:30;168
2015-08-29 02:00;169
2015-08-29 02:30;171
2015-08-29 03:00;167
2015-08-29 03:30;166
2015-08-29 04:00;166
2015-08-29 04:30;169
2015-08-29 05:00;167
2015-08-29 05:30;166
2015-08-29 06:00;164
2015-08-29 06:30;147
2015-08-29 07:00;142
2015-08-29 07:30;150
2015-08-29 08:00;141
2015-08-29 08:30;155
2015-08-29 09:00;164
2015-08-29 09:30;167
2015-08-29 10:00;173
2015-08-29 10:30;172
2015-08-29 11:00;194
2015-08-29 11:30;212
2015-08-29 12:00;215
2015-08-29 12:30;220
2015-08-29 13:00;221
2015-08-29 13:30;221
2015-08-29 14:00;225
2015-08-29 14:30;215
2015-08-29 15:00;213
2015-08-29 15:30;215
2015-08-29 16:00;212
2015-08-29 16:30;217
2015-08-29 17:00;222
2015-08-29 17:30;211
2015-08-29 18:00;197
2015-08-29 18:30;216
2015-08-29 19:00;216
2015-08-29 19:30;209
2015-08-29 20:00;211
2015-08-29 20:30;208
2015-08-29 21:00;201
2015-08-29 21:30;194
2015-08-29 22:00;192
2015-08-29 22:30;189
2015-08-29 23:00;188
2015-08-29 23:30;187
2015-08-30 00:00;186
2015-08-30 00:30;173
2015-08-30 01:00;186
2015-08-30 01:30;172
2015-08-30 02:00;170
2015-08-30 02:30;172
2015-08-30 03:00;167
2015-08-30 03:30;169
2015-08-30 04:00;166
2015-08-30 04:30;169
2015-08-30 05:00;174
2015-08-30 05:30;170
2015-08-30 06:00;168
2015-08-30 06:30;155
2015-08-30 07:00;143
2015-08-30 07:30;149
2015-08-30 08:00;147
2015-08-30 08:30;156
2015-08-30 09:00;164
2015-08-30 09:30;166
2015-08-30 10:00;163
2015-08-30 10:30;169
2015-08-30 11:00;178
2015-08-30 11:30;182
2015-08-30 12:00;180
2015-08-30 12:30;188
2015-08-30 13:00;195
2015-08-30 13:30;195
2015-08-30 14:00;198
2015-08-30 14:30;204
2015-08-30 15:00;198
2015-08-30 15:30;199
2015-08-30 16:00;198
2015-08-30 16:30;200
2015-08-30 17:00;188
2015-08-30 17:30;184
2015-08-30 18:00;171
2015-08-30 18:30;193
2015-08-30 19:00;190
2015-08-30 19:30;184
2015-08-30 20:00;185
2015-08-30 20:30;189
2015-08-30 21:00;187
2015-08-30 21:30;177
2015-08-30 22:00;178
2015-08-30 22:30;180
2015-08-30 23:00;175
2015-08-30 23:30;176
2015-08-31 00:00;176
2015-08-31 00:30;176
2015-08-31 01:00;174
2015-08-31 01:30;173
2015-08-31 02:00;175
2015-08-31 02:30;171
2015-08-31 03:00;175
2015-08-31 03:30;172
2015-08-31 04:00;167
2015-08-31 04:30;170
2015-08-31 05:00;171
2015-08-31 05:30;172
2015-08-31 06:00;188
2015-08-31 06:30;235
2015-08-31 07:00;272
2015-08-31 07:30;319
2015-08-31 08:00;380
2015-08-31 08:30;400
2015-08-31 09:00;420
2015-08-31 09:30;447
2015-08-31 10:00;487
2015-08-31 10:30;489
2015-08-31 11:00;478
2015-08-31 11:30;483
2015-08-31 12:00;515
2015-08-31 12:30;528
2015-08-31 13:00;537
2015-08-31 13:30;533
2015-08-31 14:00;541
2015-08-31 14:30;528
2015-08-31 15:00;524
2015-08-31 15:30;518
2015-08-31 16:00;476
2015-08-31 16:30;415
2015-08-31 17:00;352
2015-08-31 17:30;303
2015-08-31 18:00;260
2015-08-31 18:30;249
2015-08-31 19:00;248
2015-08-31 19:30;240
2015-08-31 20:00;232
2015-08-31 20:30;217
2015-08-31 21:00;215
2015-08-31 21:30;212
2015-08-31 22:00;203
2015-08-31 22:30;197
2015-08-31 23:00;200
2015-08-31 23:30;192
2015-09-01 00:00;196
2015-09-01 00:30;196
2015-09-01 01:00;194
2015-09-01 01:30;193
2015-09-01 02:00;198
2015-09-01 02:30;191
2015-09-01 03:00;190
2015-09-01 03:30;190
2015-09-01 04:00;182
2015-09-01 04:30;184
2015-09-01 05:00;190
2015-09-01 05:30;190
2015-09-01 06:00;197
2015-09-01 06:30;238
2015-09-01 07:00;298
2015-09-01 07:30;352
2015-09-01 08:00;386
2015-09-01 08:30;409
2015-09-01 09:00;446
2015-09-01 09:30;471
2015-09-01 10:00;502
2015-09-01 10:30;494
2015-09-01 11:00;482
2015-09-01 11:30;498
2015-09-01 12:00;515
2015-09-01 12:30;551
2015-09-01 13:00;561
2015-09-01 13:30;528
2015-09-01 14:00;540
2015-09-01 14:30;528
2015-09-01 15:00;509
2015-09-01 15:30;489
2015-09-01 16:00;447
2015-09-01 16:30;391
2015-09-01 17:00;354
2015-09-01 17:30;310
2015-09-01 18:00;262
2015-09-01 18:30;247
2015-09-01 19:00;222
2015-09-01 19:30;205
2015-09-01 20:00;201
2015-09-01 20:30;202
2015-09-01 21:00;194
2015-09-01 21:30;186
2015-09-01 22:00;184
2015-09-01 22:30;181
2015-09-01 23:00;180
2015-09-01 23:30;173
2015-09-02 00:00;173
2015-09-02 00:30;177
2015-09-02 01:00;179
2015-09-02 01:30;178
2015-09-02 02:00;174
2015-09-02 02:30;179
2015-09-02 03:00;176
2015-09-02 03:30;172
2015-09-02 04:00;174
2015-09-02 04:30;170
2015-09-02 05:00;166
2015-09-02 05:30;168
2015-09-02 06:00;178
2015-09-02 06:30;226
2015-09-02 07:00;262
2015-09-02 07:30;302
2015-09-02 08:00;362
2015-09-02 08:30;386
2015-09-02 09:00;386
2015-09-02 09:30;392
2015-09-02 10:00;425
2015-09-02 10:30;443
2015-09-02 11:00;445
2015-09-02 11:30;462
2015-09-02 12:00;472
2015-09-02 12:30;492
2015-09-02 13:00;496
2015-09-02 13:30;497
2015-09-02 14:00;477
2015-09-02 14:30;491
2015-09-02 15:00;502
2015-09-02 15:30;504
2015-09-02 16:00;474
2015-09-02 16:30;421
2015-09-02 17:00;390
2015-09-02 17:30;343
2015-09-02 18:00;296
2015-09-02 18:30;265
2015-09-02 19:00;242
2015-09-02 19:30;222
2015-09-02 20:00;212
2015-09-02 20:30;204
2015-09-02 21:00;202
2015-09-02 21:30;188
2015-09-02 22:00;186
2015-09-02 22:30;183
2015-09-02 23:00;184
2015-09-02 23:30;184
2015-09-03 00:00;178
2015-09-03 00:30;180
2015-09-03 01:00;182
2015-09-03 01:30;175
2015-09-03 02:00;181
2015-09-03 02:30;175
2015-09-03 03:00;179
2015-09-03 03:30;178
2015-09-03 04:00;172
2015-09-03 04:30;175
2015-09-03 05:00;171
2015-09-03 05:30;174
2015-09-03 06:00;172
2015-09-03 06:30;203
2015-09-03 07:00;249
2015-09-03 07:30;316
2015-09-03 08:00;369
2015-09-03 08:30;409
2015-09-03 09:00;429
2015-09-03 09:30;431
2015-09-03 10:00;445
2015-09-03 10:30;436
2015-09-03 11:00;444
2015-09-03 11:30;457
2015-09-03 12:00;473
2015-09-03 12:30;485
2015-09-03 13:00;475
2015-09-03 13:30;477
2015-09-03 14:00;441
2015-09-03 14:30;443
2015-09-03 15:00;430
2015-09-03 15:30;420
2015-09-03 16:00;388
2015-09-03 16:30;366
2015-09-03 17:00;323
2015-09-03 17:30;283
2015-09-03 18:00;268
2015-09-03 18:30;254
2015-09-03 19:00;229
2015-09-03 19:30;228
2015-09-03 20:00;205
2015-09-03 20:30;203
2015-09-03 21:00;218
2015-09-03 21:30;203
2015-09-03 22:00;195
2015-09-03 22:30;183
2015-09-03 23:00;184
2015-09-03 23:30;186
2015-09-04 00:00;176
2015-09-04 00:30;177
2015-09-04 01:00;176
2015-09-04 01:30;180
2015-09-04 02:00;178
2015-09-04 02:30;179
2015-09-04 03:00;182
2015-09-04 03:30;188
2015-09-04 04:00;178
2015-09-04 04:30;174
2015-09-04 05:00;174
2015-09-04 05:30;171
2015-09-04 06:00;180
2015-09-04 06:30;203
2015-09-04 07:00;231
2015-09-04 07:30;271
2015-09-04 08:00;319
2015-09-04 08:30;338
2015-09-04 09:00;367
2015-09-04 09:30;379
2015-09-04 10:00;379
2015-09-04 10:30;383
2015-09-04 11:00;384
2015-09-04 11:30;398
2015-09-04 12:00;394
2015-09-04 12:30;405
2015-09-04 13:00;401
2015-09-04 13:30;384
2015-09-04 14:00;365
2015-09-04 14:30;361
2015-09-04 15:00;352
2015-09-04 15:30;335
2015-09-04 16:00;308
2015-09-04 16:30;274
2015-09-04 17:00;249
2015-09-04 17:30;239
2015-09-04 18:00;231
2015-09-04 18:30;223
2015-09-04 19:00;227
2015-09-04 19:30;231
2015-09-04 20:00;240
2015-09-04 20:30;222
2015-09-04 21:00;215
2015-09-04 21:30;210
2015-09-04 22:00;201
2015-09-04 22:30;194
2015-09-04 23:00;192
2015-09-04 23:30;198
2015-09-05 00:00;186
2015-09-05 00:30;172
2015-09-05 01:00;181
2015-09-05 01:30;170
2015-09-05 02:00;163
2015-09-05 02:30;167
2015-09-05 03:00;168
2015-09-05 03:30;168
2015-09-05 04:00;163
2015-09-05 04:30;163
2015-09-05 05:00;167
2015-09-05 05:30;175
2015-09-05 06:00;164
2015-09-05 06:30;156
2015-09-05 07:00;146
2015-09-05 07:30;148
2015-09-05 08:00;151
2015-09-05 08:30;145
